	voltage	current	abs_current	resistance	voltage_ps	current_ps	voltage_ng	current_ng	log_Resistance	abs_Current_ps	abs_Current_ng	current_Density_ps	current_Density_ng	electric_field_ps	electric_field_ng	inverse_resistance_ps	inverse_resistance_ng	sqrt_Voltage_ps	sqrt_Voltage_ng	classification
68	-0.2	3.4e-11	3.4e-11	-5882352941.176471	0.0	0.0	0.2	3.4e-11	22.495222678878285	0.0	3.4e-11	0.0	0.0034	0.0	2000000.0000000002	0.0	1.6999999999999998e-10	0.0	0.4472135954999579	Memristive
69	-0.25	2.959e-10	2.959e-10	-844880027.036161	0.0	0.0	0.25	2.959e-10	20.554705195402494	0.0	2.959e-10	0.0	0.029589999999999998	0.0	2500000.0	0.0	1.1836e-09	0.0	0.5	Memristive
70	-0.3	-8.488e-11	8.488e-11	3534401508.01131	0.0	0.0	0.3	8.488e-11	21.985809817296886	0.0	8.488e-11	0.0	0.008487999999999999	0.0	3000000.0	0.0	2.829333333333333e-10	0.0	0.5477225575051661	Memristive
71	-0.35	-2.374e-10	2.374e-10	1474304970.5139008	0.0	0.0	0.35	2.374e-10	21.111452509254303	0.0	2.374e-10	0.0	0.023739999999999997	0.0	3500000.0	0.0	6.782857142857142e-10	0.0	0.5916079783099616	Memristive
72	-0.4	-3.329e-11	3.329e-11	12015620306.398317	0.0	0.0	0.4	3.329e-11	23.20947333246746	0.0	3.329e-11	0.0	0.0033290000000000004	0.0	4000000.0000000005	0.0	8.3225e-11	0.0	0.6324555320336759	Memristive
73	-0.45	2.673e-12	2.673e-12	-168350168350.16837	0.0	0.0	0.45	2.673e-12	25.849311982553996	0.0	2.673e-12	0.0	0.0002673	0.0	4500000.0	0.0	5.94e-12	0.0	0.6708203932499369	Memristive
74	-0.5	2.031e-10	2.031e-10	-2461841457.410143	0.0	0.0	0.5	2.031e-10	21.624175466782265	0.0	2.031e-10	0.0	0.020309999999999998	0.0	5000000.0	0.0	4.062e-10	0.0	0.7071067811865476	Memristive
75	-0.5	-2.022e-10	2.022e-10	2472799208.704253	0.0	0.0	0.5	2.022e-10	21.628616628782233	0.0	2.022e-10	0.0	0.02022	0.0	5000000.0	0.0	4.044e-10	0.0	0.7071067811865476	Memristive
76	-0.45	3.722e-10	3.722e-10	-1209027404.6211715	0.0	0.0	0.45	3.722e-10	20.913082075502626	0.0	3.722e-10	0.0	0.037219999999999996	0.0	4500000.0	0.0	8.271111111111111e-10	0.0	0.6708203932499369	Memristive
77	-0.4	1.187e-09	1.187e-09	-336983993.2603202	0.0	0.0	0.4	1.187e-09	19.635545989444726	0.0	1.187e-09	0.0	0.11869999999999999	0.0	4000000.0000000005	0.0	2.9674999999999995e-09	0.0	0.6324555320336759	Memristive
