	voltage	current	abs_current	resistance	voltage_ps	current_ps	voltage_ng	current_ng	log_Resistance	abs_Current_ps	abs_Current_ng	current_Density_ps	current_Density_ng	electric_field_ps	electric_field_ng	inverse_resistance_ps	inverse_resistance_ng	sqrt_Voltage_ps	sqrt_Voltage_ng	classification
81	-0.05	-1.256e-10	1.256e-10	398089171.9745223	0.0	0.0	0.05	1.256e-10	19.802186588340458	0.0	1.256e-10	0.0	0.01256	0.0	500000.00000000006	0.0	2.512e-09	0.0	0.22360679774997896	Memristive
82	0.0	2.911e-11	2.911e-11	0.0	0.0	2.911e-11	0.0	2.911e-11	0.0	2.911e-11	2.911e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Memristive
83	0.0	-6.266e-12	6.266e-12	-0.0	0.0	-6.266e-12	0.0	6.266e-12	0.0	6.266e-12	6.266e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Memristive
84	0.05	4.87e-11	4.87e-11	1026694045.1745381	0.05	4.87e-11	0.0	0.0	20.749609812286014	4.87e-11	0.0	0.0048699999999999985	0.0	500000.00000000006	0.0	9.74e-10	0.0	0.22360679774997896	0.0	Memristive
85	0.1	2.08e-10	2.08e-10	480769230.7692308	0.1	2.08e-10	0.0	0.0	19.990897943233186	2.08e-10	0.0	0.020800000000000003	0.0	1000000.0000000001	0.0	2.08e-09	0.0	0.31622776601683794	0.0	Memristive
86	0.15	6.727e-10	6.727e-10	222982012.78430206	0.15	6.727e-10	0.0	0.0	19.222601666011105	6.727e-10	0.0	0.06727	0.0	1500000.0	0.0	4.484666666666667e-09	0.0	0.3872983346207417	0.0	Memristive
87	0.2	3.07e-10	3.07e-10	651465798.0456026	0.2	3.07e-10	0.0	0.0	20.29473545590725	3.07e-10	0.0	0.03070000000000001	0.0	2000000.0000000002	0.0	1.535e-09	0.0	0.4472135954999579	0.0	Memristive
88	0.25	3.14e-10	3.14e-10	796178343.9490446	0.25	3.14e-10	0.0	0.0	20.495333768900405	3.14e-10	0.0	0.0314	0.0	2500000.0	0.0	1.256e-09	0.0	0.5	0.0	Memristive
89	0.3	5.792e-10	5.792e-10	517955801.10497236	0.3	5.792e-10	0.0	0.0	20.065400470531106	5.792e-10	0.0	0.05792	0.0	3000000.0	0.0	1.930666666666667e-09	0.0	0.5477225575051661	0.0	Memristive
90	0.35	5.575e-10	5.575e-10	627802690.5829597	0.35	5.575e-10	0.0	0.0	20.257736488095595	5.575e-10	0.0	0.055749999999999994	0.0	3500000.0	0.0	1.592857142857143e-09	0.0	0.5916079783099616	0.0	Memristive
91	0.4	6.502e-10	6.502e-10	615195324.5155337	0.4	6.502e-10	0.0	0.0	20.237450376184587	6.502e-10	0.0	0.06502000000000001	0.0	4000000.0000000005	0.0	1.6254999999999998e-09	0.0	0.6324555320336759	0.0	Memristive
92	0.45	9.717e-10	9.717e-10	463105896.8817536	0.45	9.717e-10	0.0	0.0	19.953466304865383	9.717e-10	0.0	0.09716999999999998	0.0	4500000.0	0.0	2.1593333333333335e-09	0.0	0.6708203932499369	0.0	Memristive
93	0.5	1.333e-09	1.333e-09	375093773.4433608	0.5	1.333e-09	0.0	0.0	19.742686615189893	1.333e-09	0.0	0.1333	0.0	5000000.0	0.0	2.666e-09	0.0	0.7071067811865476	0.0	Memristive
94	0.55	1.364e-09	1.364e-09	403225806.45161295	0.55	1.364e-09	0.0	0.0	19.81500727676952	1.364e-09	0.0	0.1364	0.0	5500000.000000001	0.0	2.4799999999999997e-09	0.0	0.7416198487095663	0.0	Memristive
95	0.6	1.486e-09	1.486e-09	403768506.05652755	0.6	1.486e-09	0.0	0.0	19.816352266884852	1.486e-09	0.0	0.1486	0.0	6000000.0	0.0	2.476666666666667e-09	0.0	0.7745966692414834	0.0	Memristive
96	0.65	2.026e-09	2.026e-09	320829220.1382034	0.65	2.026e-09	0.0	0.0	19.586419515027465	2.026e-09	0.0	0.20260000000000003	0.0	6500000.000000001	0.0	3.1169230769230764e-09	0.0	0.806225774829855	0.0	Memristive
97	0.7	2.363e-09	2.363e-09	296233601.35421073	0.7	2.363e-09	0.0	0.0	19.506658894802907	2.363e-09	0.0	0.23629999999999998	0.0	7000000.0	0.0	3.375714285714286e-09	0.0	0.8366600265340756	0.0	Memristive
98	0.75	2.5e-09	2.5e-09	300000000.0	0.75	2.5e-09	0.0	0.0	19.519293032620475	2.5e-09	0.0	0.25	0.0	7500000.0	0.0	3.3333333333333334e-09	0.0	0.8660254037844386	0.0	Memristive
99	0.8	4.18e-09	4.18e-09	191387559.80861244	0.8	4.18e-09	0.0	0.0	19.069811039095537	4.18e-09	0.0	0.418	0.0	8000000.000000001	0.0	5.225e-09	0.0	0.8944271909999159	0.0	Memristive
100	0.85	4.446e-09	4.446e-09	191183085.91992804	0.85	4.446e-09	0.0	0.0	19.068742091906632	4.446e-09	0.0	0.44459999999999994	0.0	8500000.0	0.0	5.230588235294118e-09	0.0	0.9219544457292888	0.0	Memristive
101	0.9	5.099e-09	5.099e-09	176505197.0974701	0.9	5.099e-09	0.0	0.0	18.988860879215565	5.099e-09	0.0	0.5098999999999999	0.0	9000000.0	0.0	5.665555555555555e-09	0.0	0.9486832980505138	0.0	Memristive
102	0.95	5.245e-09	5.245e-09	181124880.8388942	0.95	5.245e-09	0.0	0.0	19.0146973007106	5.245e-09	0.0	0.5245	0.0	9500000.0	0.0	5.521052631578948e-09	0.0	0.9746794344808963	0.0	Memristive
103	1.0	5.704e-09	5.704e-09	175315568.02244037	1.0	5.704e-09	0.0	0.0	18.982098153834418	5.704e-09	0.0	0.5704	0.0	10000000.0	0.0	5.704e-09	0.0	1.0	0.0	Memristive
104	1.0	4.666e-09	4.666e-09	214316330.9044149	1.0	4.666e-09	0.0	0.0	19.182963663347174	4.666e-09	0.0	0.4666	0.0	10000000.0	0.0	4.666e-09	0.0	1.0	0.0	Memristive
105	0.95	4.329e-09	4.329e-09	219450219.45021942	0.95	4.329e-09	0.0	0.0	19.20663597409902	4.329e-09	0.0	0.43290000000000006	0.0	9500000.0	0.0	4.556842105263158e-09	0.0	0.9746794344808963	0.0	Memristive
106	0.9	3.441e-09	3.441e-09	261551874.45510027	0.9	3.441e-09	0.0	0.0	19.38214319447324	3.441e-09	0.0	0.3440999999999999	0.0	9000000.0	0.0	3.823333333333333e-09	0.0	0.9486832980505138	0.0	Memristive
107	0.85	2.566e-09	2.566e-09	331254871.3951676	0.85	2.566e-09	0.0	0.0	19.61839864125519	2.566e-09	0.0	0.2566	0.0	8500000.0	0.0	3.018823529411765e-09	0.0	0.9219544457292888	0.0	Memristive
108	0.8	2.398e-09	2.398e-09	333611342.7856547	0.8	2.398e-09	0.0	0.0	19.62548722902688	2.398e-09	0.0	0.23979999999999999	0.0	8000000.000000001	0.0	2.9975e-09	0.0	0.8944271909999159	0.0	Memristive
109	0.75	2.271e-09	2.271e-09	330250990.75297225	0.75	2.271e-09	0.0	0.0	19.61536350137121	2.271e-09	0.0	0.22709999999999997	0.0	7500000.0	0.0	3.0280000000000003e-09	0.0	0.8660254037844386	0.0	Memristive
110	0.7	1.73e-09	1.73e-09	404624277.4566474	0.7	1.73e-09	0.0	0.0	19.818469484497992	1.73e-09	0.0	0.17299999999999996	0.0	7000000.0	0.0	2.4714285714285716e-09	0.0	0.8366600265340756	0.0	Memristive
