	voltage	current	abs_current	resistance	voltage_ps	current_ps	voltage_ng	current_ng	log_Resistance	abs_Current_ps	abs_Current_ng	current_Density_ps	current_Density_ng	electric_field_ps	electric_field_ng	inverse_resistance_ps	inverse_resistance_ng	sqrt_Voltage_ps	sqrt_Voltage_ng	classification
216	1.4	7.686e-08	7.686e-08	18214936.247723132	1.4	7.686e-08	0.0	0.0	16.717752488430925	7.686e-08	0.0	7.686000000000001	0.0	14000000.0	0.0	5.49e-08	0.0	1.1832159566199232	0.0	Memristive
217	1.35	6.866e-08	6.866e-08	19662103.11680746	1.35	6.866e-08	0.0	0.0	16.794203641367204	6.866e-08	0.0	6.865999999999999	0.0	13500000.000000002	0.0	5.0859259259259254e-08	0.0	1.161895003862225	0.0	Memristive
218	1.3	6.355e-08	6.355e-08	20456333.595594022	1.3	6.355e-08	0.0	0.0	16.83380310377844	6.355e-08	0.0	6.3549999999999995	0.0	13000000.000000002	0.0	4.888461538461538e-08	0.0	1.140175425099138	0.0	Memristive
219	1.25	5.974e-08	5.974e-08	20924004.01740877	1.25	5.974e-08	0.0	0.0	16.85640757547266	5.974e-08	0.0	5.974	0.0	12500000.0	0.0	4.7792e-08	0.0	1.118033988749895	0.0	Memristive
220	1.2	5.194e-08	5.194e-08	23103581.055063535	1.2	5.194e-08	0.0	0.0	16.955498187505764	5.194e-08	0.0	5.194	0.0	12000000.0	0.0	4.3283333333333334e-08	0.0	1.0954451150103321	0.0	Memristive
221	1.15	4.893e-08	4.893e-08	23502963.417126503	1.15	4.893e-08	0.0	0.0	16.972637074020536	4.893e-08	0.0	4.893000000000001	0.0	11500000.0	0.0	4.2547826086956524e-08	0.0	1.0723805294763609	0.0	Memristive
222	1.1	4.234e-08	4.234e-08	25980160.604629193	1.1	4.234e-08	0.0	0.0	17.072843751044015	4.234e-08	0.0	4.234	0.0	11000000.000000002	0.0	3.8490909090909086e-08	0.0	1.0488088481701516	0.0	Memristive
223	1.05	3.174e-08	3.174e-08	33081285.44423441	1.05	3.174e-08	0.0	0.0	17.31447828601758	3.174e-08	0.0	3.1739999999999995	0.0	10500000.0	0.0	3.0228571428571425e-08	0.0	1.02469507659596	0.0	Memristive
224	1.0	2.593e-08	2.593e-08	38565368.299267255	1.0	2.593e-08	0.0	0.0	17.467865237395838	2.593e-08	0.0	2.593	0.0	10000000.0	0.0	2.593e-08	0.0	1.0	0.0	Memristive
225	0.95	2.557e-08	2.557e-08	37152913.57059053	0.95	2.557e-08	0.0	0.0	17.430552753255764	2.557e-08	0.0	2.557	0.0	9500000.0	0.0	2.6915789473684213e-08	0.0	0.9746794344808963	0.0	Memristive
226	0.9	2.107e-08	2.107e-08	42714760.322733745	0.9	2.107e-08	0.0	0.0	17.570055093472487	2.107e-08	0.0	2.1069999999999998	0.0	9000000.0	0.0	2.341111111111111e-08	0.0	0.9486832980505138	0.0	Memristive
227	0.85	1.73e-08	1.73e-08	49132947.97687861	0.85	1.73e-08	0.0	0.0	17.710040405944902	1.73e-08	0.0	1.7299999999999998	0.0	8500000.0	0.0	2.0352941176470588e-08	0.0	0.9219544457292888	0.0	Memristive
228	0.8	1.52e-08	1.52e-08	52631578.94736842	0.8	1.52e-08	0.0	0.0	17.778826857779972	1.52e-08	0.0	1.5200000000000002	0.0	8000000.000000001	0.0	1.8999999999999998e-08	0.0	0.8944271909999159	0.0	Memristive
229	0.75	1.221e-08	1.221e-08	61425061.42506143	0.75	1.221e-08	0.0	0.0	17.93332847637202	1.221e-08	0.0	1.2209999999999999	0.0	7500000.0	0.0	1.628e-08	0.0	0.8660254037844386	0.0	Memristive
230	0.7	9.73e-09	9.73e-09	71942446.04316546	0.7	9.73e-09	0.0	0.0	18.091376996809764	9.73e-09	0.0	0.9729999999999999	0.0	7000000.0	0.0	1.39e-08	0.0	0.8366600265340756	0.0	Memristive
231	0.65	7.484e-09	7.484e-09	86851950.828434	0.65	7.484e-09	0.0	0.0	18.279715512442113	7.484e-09	0.0	0.7483999999999998	0.0	6500000.000000001	0.0	1.1513846153846153e-08	0.0	0.806225774829855	0.0	Memristive
232	0.6	6.985e-09	6.985e-09	85898353.61488904	0.6	6.985e-09	0.0	0.0	18.268675220471494	6.985e-09	0.0	0.6985	0.0	6000000.0	0.0	1.1641666666666667e-08	0.0	0.7745966692414834	0.0	Memristive
233	0.55	4.307e-09	4.307e-09	127699094.49732994	0.55	4.307e-09	0.0	0.0	18.665187230118818	4.307e-09	0.0	0.43069999999999997	0.0	5500000.000000001	0.0	7.83090909090909e-09	0.0	0.7416198487095663	0.0	Memristive
234	0.5	3.592e-09	3.592e-09	139198218.26280624	0.5	3.592e-09	0.0	0.0	18.751409505946512	3.592e-09	0.0	0.3591999999999999	0.0	5000000.0	0.0	7.184e-09	0.0	0.7071067811865476	0.0	Memristive
235	0.45	2.454e-09	2.454e-09	183374083.12958434	0.45	2.454e-09	0.0	0.0	19.02703879443992	2.454e-09	0.0	0.2454	0.0	4500000.0	0.0	5.4533333333333335e-09	0.0	0.6708203932499369	0.0	Memristive
236	0.4	1.658e-09	1.658e-09	241254523.52231604	0.4	1.658e-09	0.0	0.0	19.301363048359153	1.658e-09	0.0	0.16580000000000003	0.0	4000000.0000000005	0.0	4.145e-09	0.0	0.6324555320336759	0.0	Memristive
237	0.35	1.089e-09	1.089e-09	321395775.9412305	0.35	1.089e-09	0.0	0.0	19.58818386849691	1.089e-09	0.0	0.10890000000000001	0.0	3500000.0	0.0	3.111428571428572e-09	0.0	0.5916079783099616	0.0	Memristive
238	0.3	5.433e-10	5.433e-10	552181115.4058532	0.3	5.433e-10	0.0	0.0	20.129386658045135	5.433e-10	0.0	0.054329999999999996	0.0	3000000.0	0.0	1.811e-09	0.0	0.5477225575051661	0.0	Memristive
239	0.25	3.379e-10	3.379e-10	739863865.048831	0.25	3.379e-10	0.0	0.0	20.421976761088413	3.379e-10	0.0	0.033789999999999994	0.0	2500000.0	0.0	1.3516e-09	0.0	0.5	0.0	Memristive
240	0.2	1.876e-10	1.876e-10	1066098081.0234542	0.2	1.876e-10	0.0	0.0	20.787271166922324	1.876e-10	0.0	0.01876	0.0	2000000.0000000002	0.0	9.379999999999999e-10	0.0	0.4472135954999579	0.0	Memristive
241	0.15	6.619e-11	6.619e-11	2266203353.9809637	0.15	6.619e-11	0.0	0.0	21.541371736911834	6.619e-11	0.0	0.006619000000000001	0.0	1500000.0	0.0	4.412666666666667e-10	0.0	0.3872983346207417	0.0	Memristive
242	0.1	1.543e-11	1.543e-11	6480881399.870383	0.1	1.543e-11	0.0	0.0	22.592122356559432	1.543e-11	0.0	0.0015429999999999997	0.0	1000000.0000000001	0.0	1.5429999999999997e-10	0.0	0.31622776601683794	0.0	Memristive
243	0.05	-8.246e-12	8.246e-12	-6063545961.67839	0.05	-8.246e-12	0.0	0.0	22.525560608089847	8.246e-12	0.0	-0.0008246	0.0	500000.00000000006	0.0	-1.6491999999999998e-10	0.0	0.22360679774997896	0.0	Memristive
244	0.0	-1.55e-11	1.55e-11	-0.0	0.0	-1.55e-11	0.0	1.55e-11	0.0	1.55e-11	1.55e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Memristive
245	-0.05	-2.252e-11	2.252e-11	2220248667.8507996	0.0	0.0	0.05	2.252e-11	21.520885039103067	0.0	2.252e-11	0.0	0.002252	0.0	500000.00000000006	0.0	4.5039999999999996e-10	0.0	0.22360679774997896	Memristive
246	-0.1	-3.01e-11	3.01e-11	3322259136.212625	0.0	0.0	0.1	3.01e-11	21.923910851179674	0.0	3.01e-11	0.0	0.0030099999999999997	0.0	1000000.0000000001	0.0	3.0099999999999994e-10	0.0	0.31622776601683794	Memristive
247	-0.15	-3.07e-11	3.07e-11	4885993485.342019	0.0	0.0	0.15	3.07e-11	22.309638476449514	0.0	3.07e-11	0.0	0.00307	0.0	1500000.0	0.0	2.0466666666666668e-10	0.0	0.3872983346207417	Memristive
248	-0.2	-3.698e-11	3.698e-11	5408328826.392645	0.0	0.0	0.2	3.698e-11	22.41120597753547	0.0	3.698e-11	0.0	0.0036980000000000003	0.0	2000000.0000000002	0.0	1.8489999999999998e-10	0.0	0.4472135954999579	Memristive
249	-0.25	-5.892e-11	5.892e-11	4243041412.084182	0.0	0.0	0.25	5.892e-11	22.168546163214227	0.0	5.892e-11	0.0	0.005892	0.0	2500000.0	0.0	2.3568e-10	0.0	0.5	Memristive
250	-0.3	-9.438e-11	9.438e-11	3178639542.2759056	0.0	0.0	0.3	9.438e-11	21.87971912530437	0.0	9.438e-11	0.0	0.009438	0.0	3000000.0	0.0	3.1460000000000003e-10	0.0	0.5477225575051661	Memristive
251	-0.35	-1.225e-10	1.225e-10	2857142857.142857	0.0	0.0	0.35	1.225e-10	21.77308796144509	0.0	1.225e-10	0.0	0.012249999999999999	0.0	3500000.0	0.0	3.5e-10	0.0	0.5916079783099616	Memristive
252	-0.4	-1.115e-10	1.115e-10	3587443946.188341	0.0	0.0	0.4	1.115e-10	22.00070579315422	0.0	1.115e-10	0.0	0.01115	0.0	4000000.0000000005	0.0	2.7875e-10	0.0	0.6324555320336759	Memristive
253	-0.45	-9.301e-11	9.301e-11	4838189441.995484	0.0	0.0	0.45	9.301e-11	22.2998064054564	0.0	9.301e-11	0.0	0.009300999999999999	0.0	4500000.0	0.0	2.0668888888888887e-10	0.0	0.6708203932499369	Memristive
254	-0.5	-9.394e-11	9.394e-11	5322546306.1528635	0.0	0.0	0.5	9.394e-11	22.395217654769755	0.0	9.394e-11	0.0	0.009394	0.0	5000000.0	0.0	1.8788e-10	0.0	0.7071067811865476	Memristive
